window,trial,session,subject,app,cohort,group,rater
CS1,7,3,s,3,winter15,NORET,KC
CS1,8,3,s,1,winter15,NORET,KC
CS2,1,3,s,1,winter15,NORET,KC
CS2,2,3,s,0,winter15,NORET,KC
CS2,3,3,s,0,winter15,NORET,KC
CS2,4,3,s,0,winter15,NORET,KC
CS2,5,3,s,0,winter15,NORET,KC
CS2,6,3,s,2,winter15,NORET,KC
CS2,7,3,s,1,winter15,NORET,KC
CS2,8,3,s,1,winter15,NORET,KC
preCS,1,4,s,0,winter15,NORET,KC
preCS,2,4,s,0,winter15,NORET,KC
preCS,3,4,s,0,winter15,NORET,KC
preCS,4,4,s,2,winter15,NORET,KC
preCS,5,4,s,0,winter15,NORET,KC
preCS,6,4,s,0,winter15,NORET,KC
preCS,7,4,s,0,winter15,NORET,KC
preCS,8,4,s,0,winter15,NORET,KC
CS1,1,4,s,0,winter15,NORET,KC
CS1,2,4,s,0,winter15,NORET,KC
CS1,3,4,s,0,winter15,NORET,KC
CS1,4,4,s,1,winter15,NORET,KC
CS1,5,4,s,1,winter15,NORET,KC
CS1,6,4,s,1,winter15,NORET,KC
CS1,7,4,s,2,winter15,NORET,KC
CS1,8,4,s,3,winter15,NORET,KC
CS2,1,4,s,2,winter15,NORET,KC
CS2,2,4,s,3,winter15,NORET,KC
CS2,3,4,s,2,winter15,NORET,KC
CS2,4,4,s,1,winter15,NORET,KC
CS2,5,4,s,2,winter15,NORET,KC
CS2,6,4,s,2,winter15,NORET,KC
CS2,7,4,s,3,winter15,NORET,KC
CS2,8,4,s,2,winter15,NORET,KC
preCS,1,5,s,0,winter15,NORET,KC
preCS,2,5,s,0,winter15,NORET,KC
preCS,3,5,s,0,winter15,NORET,KC
preCS,4,5,s,1,winter15,NORET,KC
preCS,5,5,s,0,winter15,NORET,KC
preCS,6,5,s,0,winter15,NORET,KC
preCS,7,5,s,0,winter15,NORET,KC
preCS,8,5,s,0,winter15,NORET,KC
CS1,1,5,s,0,winter15,NORET,KC
CS1,2,5,s,0,winter15,NORET,KC
CS1,3,5,s,4,winter15,NORET,KC
CS1,4,5,s,2,winter15,NORET,KC
CS1,5,5,s,2,winter15,NORET,KC
CS1,6,5,s,2,winter15,NORET,KC
CS1,7,5,s,0,winter15,NORET,KC
CS1,8,5,s,1,winter15,NORET,KC
CS2,1,5,s,3,winter15,NORET,KC
CS2,2,5,s,3,winter15,NORET,KC
CS2,3,5,s,4,winter15,NORET,KC
CS2,4,5,s,3,winter15,NORET,KC
CS2,5,5,s,2,winter15,NORET,KC
CS2,6,5,s,4,winter15,NORET,KC
CS2,7,5,s,2,winter15,NORET,KC
CS2,8,5,s,4,winter15,NORET,KC
preCS,1,6,s,0,winter15,NORET,KC
preCS,2,6,s,0,winter15,NORET,KC
preCS,3,6,s,0,winter15,NORET,KC
preCS,4,6,s,0,winter15,NORET,KC
preCS,5,6,s,0,winter15,NORET,KC
preCS,6,6,s,0,winter15,NORET,KC
preCS,7,6,s,0,winter15,NORET,KC
preCS,8,6,s,0,winter15,NORET,KC
CS1,1,6,s,0,winter15,NORET,KC
CS1,2,6,s,0,winter15,NORET,KC
CS1,3,6,s,0,winter15,NORET,KC
CS1,4,6,s,0,winter15,NORET,KC
CS1,5,6,s,4,winter15,NORET,KC
CS1,6,6,s,2,winter15,NORET,KC
CS1,7,6,s,3,winter15,NORET,KC
CS1,8,6,s,4,winter15,NORET,KC
CS2,1,6,s,3,winter15,NORET,KC
CS2,2,6,s,3,winter15,NORET,KC
CS2,3,6,s,0,winter15,NORET,KC
CS2,4,6,s,4,winter15,NORET,KC
CS2,5,6,s,4,winter15,NORET,KC
CS2,6,6,s,4,winter15,NORET,KC
CS2,7,6,s,4,winter15,NORET,KC
CS2,8,6,s,4,winter15,NORET,KC
preCS,1,7,s,0,winter15,NORET,KT
preCS,2,7,s,0,winter15,NORET,KT
preCS,3,7,s,0,winter15,NORET,KT
preCS,4,7,s,0,winter15,NORET,KT
preCS,5,7,s,0,winter15,NORET,KT
preCS,6,7,s,0,winter15,NORET,KT
preCS,7,7,s,0,winter15,NORET,KT
preCS,8,7,s,0,winter15,NORET,KT
CS1,1,7,s,1,winter15,NORET,KT
CS1,2,7,s,0,winter15,NORET,KT
CS1,3,7,s,0,winter15,NORET,KT
CS1,4,7,s,2,winter15,NORET,KT
CS1,5,7,s,0,winter15,NORET,KT
CS1,6,7,s,0,winter15,NORET,KT
CS1,7,7,s,0,winter15,NORET,KT
CS1,8,7,s,0,winter15,NORET,KT
CS2,1,7,s,4,winter15,NORET,KT
CS2,2,7,s,1,winter15,NORET,KT
CS2,3,7,s,3,winter15,NORET,KT
CS2,4,7,s,4,winter15,NORET,KT
CS2,5,7,s,3,winter15,NORET,KT
CS2,6,7,s,3,winter15,NORET,KT
CS2,7,7,s,0,winter15,NORET,KT
CS2,8,7,s,2,winter15,NORET,KT
preCS,1,8,s,0,winter15,NORET,KC
preCS,2,8,s,0,winter15,NORET,KC
preCS,3,8,s,0,winter15,NORET,KC
preCS,4,8,s,0,winter15,NORET,KC
preCS,5,8,s,0,winter15,NORET,KC
preCS,6,8,s,0,winter15,NORET,KC
preCS,7,8,s,0,winter15,NORET,KC
preCS,8,8,s,0,winter15,NORET,KC
CS1,1,8,s,4,winter15,NORET,KC
CS1,2,8,s,3,winter15,NORET,KC
CS1,3,8,s,0,winter15,NORET,KC
CS1,4,8,s,0,winter15,NORET,KC
CS1,5,8,s,3,winter15,NORET,KC
CS1,6,8,s,4,winter15,NORET,KC
CS1,7,8,s,1,winter15,NORET,KC
CS1,8,8,s,4,winter15,NORET,KC
CS2,1,8,s,3,winter15,NORET,KC
CS2,2,8,s,4,winter15,NORET,KC
CS2,3,8,s,4,winter15,NORET,KC
CS2,4,8,s,4,winter15,NORET,KC
CS2,5,8,s,4,winter15,NORET,KC
CS2,6,8,s,0,winter15,NORET,KC
CS2,7,8,s,0,winter15,NORET,KC
CS2,8,8,s,0,winter15,NORET,KC
preCS,1,9,s,0,winter15,NORET,KC
preCS,2,9,s,0,winter15,NORET,KC
preCS,3,9,s,0,winter15,NORET,KC
preCS,4,9,s,0,winter15,NORET,KC
preCS,5,9,s,2,winter15,NORET,KC
preCS,6,9,s,0,winter15,NORET,KC
preCS,7,9,s,2,winter15,NORET,KC
preCS,8,9,s,1,winter15,NORET,KC
CS1,1,9,s,2,winter15,NORET,KC
CS1,2,9,s,3,winter15,NORET,KC
CS1,3,9,s,1,winter15,NORET,KC
CS1,4,9,s,4,winter15,NORET,KC
CS1,5,9,s,3,winter15,NORET,KC
CS1,6,9,s,1,winter15,NORET,KC
CS1,7,9,s,0,winter15,NORET,KC
CS1,8,9,s,3,winter15,NORET,KC
CS2,1,9,s,4,winter15,NORET,KC
CS2,2,9,s,4,winter15,NORET,KC
CS2,3,9,s,4,winter15,NORET,KC
CS2,4,9,s,4,winter15,NORET,KC
CS2,5,9,s,4,winter15,NORET,KC
CS2,6,9,s,4,winter15,NORET,KC
CS2,7,9,s,4,winter15,NORET,KC
CS2,8,9,s,3,winter15,NORET,KC
preCS,1,10,s,0,winter15,NORET,KC
preCS,2,10,s,0,winter15,NORET,KC
preCS,3,10,s,0,winter15,NORET,KC
preCS,4,10,s,0,winter15,NORET,KC
preCS,5,10,s,0,winter15,NORET,KC
preCS,6,10,s,1,winter15,NORET,KC
preCS,7,10,s,0,winter15,NORET,KC
preCS,8,10,s,0,winter15,NORET,KC
CS1,1,10,s,1,winter15,NORET,KC
CS1,2,10,s,0,winter15,NORET,KC
CS1,3,10,s,0,winter15,NORET,KC
CS1,4,10,s,0,winter15,NORET,KC
CS1,5,10,s,4,winter15,NORET,KC
CS1,6,10,s,3,winter15,NORET,KC
CS1,7,10,s,1,winter15,NORET,KC
CS1,8,10,s,0,winter15,NORET,KC
CS2,1,10,s,3,winter15,NORET,KC
CS2,2,10,s,4,winter15,NORET,KC
CS2,3,10,s,2,winter15,NORET,KC
CS2,4,10,s,3,winter15,NORET,KC
CS2,5,10,s,4,winter15,NORET,KC
CS2,6,10,s,3,winter15,NORET,KC
CS2,7,10,s,4,winter15,NORET,KC
CS2,8,10,s,3,winter15,NORET,KC
preCS,1,11,s,2,winter15,NORET,KC
preCS,2,11,s,0,winter15,NORET,KC
preCS,3,11,s,0,winter15,NORET,KC
preCS,4,11,s,0,winter15,NORET,KC
preCS,5,11,s,0,winter15,NORET,KC
preCS,6,11,s,0,winter15,NORET,KC
preCS,7,11,s,0,winter15,NORET,KC
preCS,8,11,s,0,winter15,NORET,KC
CS1,1,11,s,0,winter15,NORET,KC
CS1,2,11,s,2,winter15,NORET,KC
CS1,3,11,s,0,winter15,NORET,KC
CS1,4,11,s,1,winter15,NORET,KC
CS1,5,11,s,3,winter15,NORET,KC
CS1,6,11,s,0,winter15,NORET,KC
CS1,7,11,s,0,winter15,NORET,KC
CS1,8,11,s,1,winter15,NORET,KC
CS2,1,11,s,4,winter15,NORET,KC
CS2,2,11,s,4,winter15,NORET,KC
CS2,3,11,s,4,winter15,NORET,KC
CS2,4,11,s,4,winter15,NORET,KC
CS2,5,11,s,4,winter15,NORET,KC
CS2,6,11,s,3,winter15,NORET,KC
CS2,7,11,s,4,winter15,NORET,KC
CS2,8,11,s,4,winter15,NORET,KC
preCS,1,12,s,0,winter15,NORET,KT
preCS,2,12,s,0,winter15,NORET,KT
preCS,3,12,s,0,winter15,NORET,KT
preCS,4,12,s,0,winter15,NORET,KT
preCS,5,12,s,0,winter15,NORET,KT
preCS,6,12,s,0,winter15,NORET,KT
preCS,7,12,s,0,winter15,NORET,KT
preCS,8,12,s,0,winter15,NORET,KT
CS1,1,12,s,1,winter15,NORET,KT
CS1,2,12,s,2,winter15,NORET,KT
CS1,3,12,s,2,winter15,NORET,KT
CS1,4,12,s,1,winter15,NORET,KT
CS1,5,12,s,3,winter15,NORET,KT
CS1,6,12,s,2,winter15,NORET,KT
CS1,7,12,s,2,winter15,NORET,KT
CS1,8,12,s,0,winter15,NORET,KT
CS2,1,12,s,4,winter15,NORET,KT
CS2,2,12,s,4,winter15,NORET,KT
CS2,3,12,s,3,winter15,NORET,KT
CS2,4,12,s,4,winter15,NORET,KT
CS2,5,12,s,4,winter15,NORET,KT
CS2,6,12,s,4,winter15,NORET,KT
CS2,7,12,s,4,winter15,NORET,KT
CS2,8,12,s,0,winter15,NORET,KT
preCS,1,1,t,0,winter15,NORET,KC
preCS,2,1,t,0,winter15,NORET,KC
preCS,3,1,t,0,winter15,NORET,KC
preCS,4,1,t,0,winter15,NORET,KC
preCS,5,1,t,0,winter15,NORET,KC
preCS,6,1,t,0,winter15,NORET,KC
preCS,7,1,t,0,winter15,NORET,KC
preCS,8,1,t,1,winter15,NORET,KC
CS1,1,1,t,0,winter15,NORET,KC
CS1,2,1,t,0,winter15,NORET,KC
CS1,3,1,t,0,winter15,NORET,KC
CS1,4,1,t,0,winter15,NORET,KC
CS1,5,1,t,0,winter15,NORET,KC
CS1,6,1,t,0,winter15,NORET,KC
CS1,7,1,t,0,winter15,NORET,KC
CS1,8,1,t,0,winter15,NORET,KC
CS2,1,1,t,0,winter15,NORET,KC
CS2,2,1,t,0,winter15,NORET,KC
CS2,3,1,t,0,winter15,NORET,KC
CS2,4,1,t,0,winter15,NORET,KC
CS2,5,1,t,0,winter15,NORET,KC
CS2,6,1,t,0,winter15,NORET,KC
CS2,7,1,t,0,winter15,NORET,KC
CS2,8,1,t,0,winter15,NORET,KC
preCS,1,2,t,0,winter15,NORET,KC
preCS,2,2,t,0,winter15,NORET,KC
preCS,3,2,t,0,winter15,NORET,KC
preCS,4,2,t,0,winter15,NORET,KC
preCS,5,2,t,0,winter15,NORET,KC
preCS,6,2,t,0,winter15,NORET,KC
preCS,7,2,t,0,winter15,NORET,KC
preCS,8,2,t,0,winter15,NORET,KC
CS1,1,2,t,0,winter15,NORET,KC
CS1,2,2,t,0,winter15,NORET,KC
CS1,3,2,t,0,winter15,NORET,KC
CS1,4,2,t,0,winter15,NORET,KC
CS1,5,2,t,3,winter15,NORET,KC
CS1,6,2,t,1,winter15,NORET,KC
CS1,7,2,t,1,winter15,NORET,KC
CS1,8,2,t,0,winter15,NORET,KC
CS2,1,2,t,0,winter15,NORET,KC
CS2,2,2,t,1,winter15,NORET,KC
CS2,3,2,t,0,winter15,NORET,KC
CS2,4,2,t,0,winter15,NORET,KC
CS2,5,2,t,2,winter15,NORET,KC
CS2,6,2,t,0,winter15,NORET,KC
CS2,7,2,t,0,winter15,NORET,KC
CS2,8,2,t,0,winter15,NORET,KC
preCS,1,3,t,0,winter15,NORET,KC
preCS,2,3,t,0,winter15,NORET,KC
preCS,3,3,t,0,winter15,NORET,KC
preCS,4,3,t,0,winter15,NORET,KC
preCS,5,3,t,0,winter15,NORET,KC
preCS,6,3,t,0,winter15,NORET,KC
preCS,7,3,t,0,winter15,NORET,KC
preCS,8,3,t,0,winter15,NORET,KC
CS1,1,3,t,2,winter15,NORET,KC
CS1,2,3,t,0,winter15,NORET,KC
CS1,3,3,t,0,winter15,NORET,KC
CS1,4,3,t,0,winter15,NORET,KC
CS1,5,3,t,0,winter15,NORET,KC
CS1,6,3,t,0,winter15,NORET,KC
CS1,7,3,t,0,winter15,NORET,KC
CS1,8,3,t,0,winter15,NORET,KC
CS2,1,3,t,1,winter15,NORET,KC
CS2,2,3,t,0,winter15,NORET,KC
CS2,3,3,t,0,winter15,NORET,KC
CS2,4,3,t,0,winter15,NORET,KC
CS2,5,3,t,0,winter15,NORET,KC
CS2,6,3,t,0,winter15,NORET,KC
CS2,7,3,t,0,winter15,NORET,KC
CS2,8,3,t,0,winter15,NORET,KC
preCS,1,4,t,0,winter15,NORET,KC
preCS,2,4,t,0,winter15,NORET,KC
preCS,3,4,t,0,winter15,NORET,KC
preCS,4,4,t,0,winter15,NORET,KC
preCS,5,4,t,0,winter15,NORET,KC
preCS,6,4,t,0,winter15,NORET,KC
preCS,7,4,t,0,winter15,NORET,KC
preCS,8,4,t,0,winter15,NORET,KC
CS1,1,4,t,0,winter15,NORET,KC
CS1,2,4,t,0,winter15,NORET,KC
CS1,3,4,t,0,winter15,NORET,KC
CS1,4,4,t,0,winter15,NORET,KC
CS1,5,4,t,0,winter15,NORET,KC
CS1,6,4,t,0,winter15,NORET,KC
CS1,7,4,t,0,winter15,NORET,KC
CS1,8,4,t,0,winter15,NORET,KC
CS2,1,4,t,0,winter15,NORET,KC
CS2,2,4,t,1,winter15,NORET,KC
CS2,3,4,t,0,winter15,NORET,KC
CS2,4,4,t,0,winter15,NORET,KC
CS2,5,4,t,0,winter15,NORET,KC
CS2,6,4,t,0,winter15,NORET,KC
CS2,7,4,t,0,winter15,NORET,KC
CS2,8,4,t,0,winter15,NORET,KC
preCS,1,5,t,0,winter15,NORET,KC
preCS,2,5,t,0,winter15,NORET,KC
preCS,3,5,t,0,winter15,NORET,KC
preCS,4,5,t,0,winter15,NORET,KC
preCS,5,5,t,0,winter15,NORET,KC
preCS,6,5,t,0,winter15,NORET,KC
preCS,7,5,t,0,winter15,NORET,KC
preCS,8,5,t,0,winter15,NORET,KC
CS1,1,5,t,0,winter15,NORET,KC
CS1,2,5,t,0,winter15,NORET,KC
CS1,3,5,t,0,winter15,NORET,KC
CS1,4,5,t,0,winter15,NORET,KC
CS1,5,5,t,0,winter15,NORET,KC
CS1,6,5,t,0,winter15,NORET,KC
CS1,7,5,t,0,winter15,NORET,KC
CS1,8,5,t,0,winter15,NORET,KC
CS2,1,5,t,2,winter15,NORET,KC
CS2,2,5,t,0,winter15,NORET,KC
CS2,3,5,t,0,winter15,NORET,KC
CS2,4,5,t,0,winter15,NORET,KC
CS2,5,5,t,0,winter15,NORET,KC
CS2,6,5,t,0,winter15,NORET,KC
CS2,7,5,t,0,winter15,NORET,KC
CS2,8,5,t,0,winter15,NORET,KC
preCS,1,6,t,0,winter15,NORET,KC
preCS,2,6,t,0,winter15,NORET,KC
preCS,3,6,t,1,winter15,NORET,KC
preCS,4,6,t,0,winter15,NORET,KC
preCS,5,6,t,0,winter15,NORET,KC
preCS,6,6,t,0,winter15,NORET,KC
preCS,7,6,t,0,winter15,NORET,KC
preCS,8,6,t,0,winter15,NORET,KC
CS1,1,6,t,0,winter15,NORET,KC
CS1,2,6,t,0,winter15,NORET,KC
CS1,3,6,t,1,winter15,NORET,KC
CS1,4,6,t,0,winter15,NORET,KC
CS1,5,6,t,0,winter15,NORET,KC
CS1,6,6,t,0,winter15,NORET,KC
CS1,7,6,t,2,winter15,NORET,KC
CS1,8,6,t,0,winter15,NORET,KC
CS2,1,6,t,0,winter15,NORET,KC
CS2,2,6,t,0,winter15,NORET,KC
CS2,3,6,t,1,winter15,NORET,KC
CS2,4,6,t,0,winter15,NORET,KC
CS2,5,6,t,0,winter15,NORET,KC
CS2,6,6,t,0,winter15,NORET,KC
CS2,7,6,t,2,winter15,NORET,KC
CS2,8,6,t,0,winter15,NORET,KC
preCS,1,7,t,0,winter15,NORET,KT
preCS,2,7,t,0,winter15,NORET,KT
preCS,3,7,t,0,winter15,NORET,KT
preCS,4,7,t,0,winter15,NORET,KT
preCS,5,7,t,0,winter15,NORET,KT
preCS,6,7,t,0,winter15,NORET,KT
preCS,7,7,t,0,winter15,NORET,KT
preCS,8,7,t,0,winter15,NORET,KT
CS1,1,7,t,0,winter15,NORET,KT
CS1,2,7,t,0,winter15,NORET,KT
CS1,3,7,t,0,winter15,NORET,KT
CS1,4,7,t,0,winter15,NORET,KT
CS1,5,7,t,0,winter15,NORET,KT
CS1,6,7,t,0,winter15,NORET,KT
CS1,7,7,t,0,winter15,NORET,KT
CS1,8,7,t,0,winter15,NORET,KT
CS2,1,7,t,0,winter15,NORET,KT
CS2,2,7,t,2,winter15,NORET,KT
CS2,3,7,t,0,winter15,NORET,KT
CS2,4,7,t,2,winter15,NORET,KT
CS2,5,7,t,1,winter15,NORET,KT
CS2,6,7,t,0,winter15,NORET,KT
CS2,7,7,t,0,winter15,NORET,KT
CS2,8,7,t,0,winter15,NORET,KT
preCS,1,8,t,0,winter15,NORET,KC
preCS,2,8,t,0,winter15,NORET,KC
preCS,3,8,t,0,winter15,NORET,KC
preCS,4,8,t,0,winter15,NORET,KC
preCS,5,8,t,0,winter15,NORET,KC
preCS,6,8,t,0,winter15,NORET,KC
preCS,7,8,t,0,winter15,NORET,KC
preCS,8,8,t,0,winter15,NORET,KC
CS1,1,8,t,0,winter15,NORET,KC
CS1,2,8,t,1,winter15,NORET,KC
CS1,3,8,t,0,winter15,NORET,KC
CS1,4,8,t,0,winter15,NORET,KC
CS1,5,8,t,0,winter15,NORET,KC
CS1,6,8,t,0,winter15,NORET,KC
CS1,7,8,t,0,winter15,NORET,KC
CS1,8,8,t,0,winter15,NORET,KC
CS2,1,8,t,2,winter15,NORET,KC
CS2,2,8,t,2,winter15,NORET,KC
CS2,3,8,t,0,winter15,NORET,KC
CS2,4,8,t,0,winter15,NORET,KC
CS2,5,8,t,0,winter15,NORET,KC
CS2,6,8,t,0,winter15,NORET,KC
CS2,7,8,t,0,winter15,NORET,KC
CS2,8,8,t,0,winter15,NORET,KC
preCS,1,9,t,0,winter15,NORET,KC
preCS,2,9,t,0,winter15,NORET,KC
preCS,3,9,t,0,winter15,NORET,KC
preCS,4,9,t,0,winter15,NORET,KC
preCS,5,9,t,0,winter15,NORET,KC
preCS,6,9,t,0,winter15,NORET,KC
preCS,7,9,t,0,winter15,NORET,KC
preCS,8,9,t,2,winter15,NORET,KC
CS1,1,9,t,2,winter15,NORET,KC
CS1,2,9,t,0,winter15,NORET,KC
CS1,3,9,t,1,winter15,NORET,KC
CS1,4,9,t,0,winter15,NORET,KC
CS1,5,9,t,0,winter15,NORET,KC
CS1,6,9,t,0,winter15,NORET,KC
CS1,7,9,t,0,winter15,NORET,KC
CS1,8,9,t,0,winter15,NORET,KC
CS2,1,9,t,2,winter15,NORET,KC
CS2,2,9,t,1,winter15,NORET,KC
CS2,3,9,t,4,winter15,NORET,KC
CS2,4,9,t,3,winter15,NORET,KC
CS2,5,9,t,0,winter15,NORET,KC
CS2,6,9,t,0,winter15,NORET,KC
CS2,7,9,t,0,winter15,NORET,KC
CS2,8,9,t,0,winter15,NORET,KC
preCS,1,10,t,0,winter15,NORET,KC
preCS,2,10,t,0,winter15,NORET,KC
preCS,3,10,t,0,winter15,NORET,KC
preCS,4,10,t,0,winter15,NORET,KC
preCS,5,10,t,0,winter15,NORET,KC
preCS,6,10,t,0,winter15,NORET,KC
preCS,7,10,t,0,winter15,NORET,KC
preCS,8,10,t,0,winter15,NORET,KC
CS1,1,10,t,0,winter15,NORET,KC
CS1,2,10,t,0,winter15,NORET,KC
CS1,3,10,t,3,winter15,NORET,KC
CS1,4,10,t,0,winter15,NORET,KC
CS1,5,10,t,0,winter15,NORET,KC
CS1,6,10,t,0,winter15,NORET,KC
CS1,7,10,t,0,winter15,NORET,KC
CS1,8,10,t,0,winter15,NORET,KC
CS2,1,10,t,0,winter15,NORET,KC
CS2,2,10,t,0,winter15,NORET,KC
CS2,3,10,t,1,winter15,NORET,KC
CS2,4,10,t,3,winter15,NORET,KC
CS2,5,10,t,0,winter15,NORET,KC
CS2,6,10,t,0,winter15,NORET,KC
CS2,7,10,t,0,winter15,NORET,KC
CS2,8,10,t,0,winter15,NORET,KC
preCS,1,11,t,0,winter15,NORET,KC
preCS,2,11,t,0,winter15,NORET,KC
preCS,3,11,t,0,winter15,NORET,KC
preCS,4,11,t,0,winter15,NORET,KC
preCS,5,11,t,4,winter15,NORET,KC
preCS,6,11,t,0,winter15,NORET,KC
preCS,7,11,t,0,winter15,NORET,KC
preCS,8,11,t,0,winter15,NORET,KC
CS1,1,11,t,2,winter15,NORET,KC
CS1,2,11,t,3,winter15,NORET,KC
CS1,3,11,t,2,winter15,NORET,KC
CS1,4,11,t,0,winter15,NORET,KC
CS1,5,11,t,2,winter15,NORET,KC
CS1,6,11,t,3,winter15,NORET,KC
CS1,7,11,t,0,winter15,NORET,KC
CS1,8,11,t,0,winter15,NORET,KC
CS2,1,11,t,2,winter15,NORET,KC
CS2,2,11,t,2,winter15,NORET,KC
CS2,3,11,t,3,winter15,NORET,KC
CS2,4,11,t,0,winter15,NORET,KC
CS2,5,11,t,1,winter15,NORET,KC
CS2,6,11,t,4,winter15,NORET,KC
CS2,7,11,t,0,winter15,NORET,KC
CS2,8,11,t,0,winter15,NORET,KC
preCS,1,12,t,0,winter15,NORET,KT
preCS,2,12,t,0,winter15,NORET,KT
preCS,3,12,t,0,winter15,NORET,KT
preCS,4,12,t,0,winter15,NORET,KT
preCS,5,12,t,0,winter15,NORET,KT
preCS,6,12,t,0,winter15,NORET,KT
preCS,7,12,t,0,winter15,NORET,KT
preCS,8,12,t,0,winter15,NORET,KT
CS1,1,12,t,2,winter15,NORET,KT
CS1,2,12,t,2,winter15,NORET,KT
CS1,3,12,t,0,winter15,NORET,KT
CS1,4,12,t,3,winter15,NORET,KT
CS1,5,12,t,0,winter15,NORET,KT
CS1,6,12,t,0,winter15,NORET,KT
CS1,7,12,t,0,winter15,NORET,KT
CS1,8,12,t,0,winter15,NORET,KT
CS2,1,12,t,3,winter15,NORET,KT
CS2,2,12,t,3,winter15,NORET,KT
CS2,3,12,t,4,winter15,NORET,KT
CS2,4,12,t,4,winter15,NORET,KT
CS2,5,12,t,1,winter15,NORET,KT
CS2,6,12,t,0,winter15,NORET,KT
CS2,7,12,t,0,winter15,NORET,KT
CS2,8,12,t,0,winter15,NORET,KT
preCS,1,1,u,0,winter15,RET,KC
preCS,2,1,u,0,winter15,RET,KC
preCS,3,1,u,0,winter15,RET,KC
preCS,4,1,u,0,winter15,RET,KC
preCS,5,1,u,0,winter15,RET,KC
preCS,6,1,u,1,winter15,RET,KC
preCS,7,1,u,0,winter15,RET,KC
preCS,8,1,u,0,winter15,RET,KC
CS1,1,1,u,0,winter15,RET,KC
CS1,2,1,u,0,winter15,RET,KC
CS1,3,1,u,0,winter15,RET,KC
CS1,4,1,u,0,winter15,RET,KC
CS1,5,1,u,0,winter15,RET,KC
CS1,6,1,u,0,winter15,RET,KC
CS1,7,1,u,0,winter15,RET,KC
CS1,8,1,u,0,winter15,RET,KC
CS2,1,1,u,0,winter15,RET,KC
CS2,2,1,u,0,winter15,RET,KC
CS2,3,1,u,0,winter15,RET,KC
CS2,4,1,u,0,winter15,RET,KC
CS2,5,1,u,0,winter15,RET,KC
CS2,6,1,u,0,winter15,RET,KC
CS2,7,1,u,2,winter15,RET,KC
CS2,8,1,u,0,winter15,RET,KC
preCS,1,2,u,0,winter15,RET,KC
preCS,2,2,u,0,winter15,RET,KC
preCS,3,2,u,2,winter15,RET,KC
preCS,4,2,u,0,winter15,RET,KC
preCS,5,2,u,1,winter15,RET,KC
preCS,6,2,u,0,winter15,RET,KC
preCS,7,2,u,3,winter15,RET,KC
preCS,8,2,u,0,winter15,RET,KC
CS1,1,2,u,0,winter15,RET,KC
CS1,2,2,u,0,winter15,RET,KC
CS1,3,2,u,0,winter15,RET,KC
CS1,4,2,u,0,winter15,RET,KC
CS1,5,2,u,0,winter15,RET,KC
CS1,6,2,u,0,winter15,RET,KC
CS1,7,2,u,0,winter15,RET,KC
CS1,8,2,u,0,winter15,RET,KC
CS2,1,2,u,0,winter15,RET,KC
CS2,2,2,u,0,winter15,RET,KC
CS2,3,2,u,1,winter15,RET,KC
CS2,4,2,u,0,winter15,RET,KC
CS2,5,2,u,0,winter15,RET,KC
CS2,6,2,u,0,winter15,RET,KC
CS2,7,2,u,0,winter15,RET,KC
CS2,8,2,u,0,winter15,RET,KC
preCS,1,3,u,0,winter15,RET,KC
preCS,2,3,u,0,winter15,RET,KC
preCS,3,3,u,0,winter15,RET,KC
preCS,4,3,u,0,winter15,RET,KC
preCS,5,3,u,0,winter15,RET,KC
preCS,6,3,u,0,winter15,RET,KC
preCS,7,3,u,0,winter15,RET,KC
preCS,8,3,u,0,winter15,RET,KC
CS1,1,3,u,0,winter15,RET,KC
CS1,2,3,u,0,winter15,RET,KC
CS1,3,3,u,0,winter15,RET,KC
CS1,4,3,u,0,winter15,RET,KC
CS1,5,3,u,0,winter15,RET,KC
CS1,6,3,u,0,winter15,RET,KC
CS1,7,3,u,0,winter15,RET,KC
CS1,8,3,u,0,winter15,RET,KC
CS2,1,3,u,0,winter15,RET,KC
CS2,2,3,u,0,winter15,RET,KC
CS2,3,3,u,0,winter15,RET,KC
CS2,4,3,u,0,winter15,RET,KC
CS2,5,3,u,0,winter15,RET,KC
CS2,6,3,u,0,winter15,RET,KC
CS2,7,3,u,0,winter15,RET,KC
CS2,8,3,u,0,winter15,RET,KC
preCS,1,4,u,0,winter15,RET,KC
preCS,2,4,u,0,winter15,RET,KC
preCS,3,4,u,0,winter15,RET,KC
preCS,4,4,u,0,winter15,RET,KC
preCS,5,4,u,0,winter15,RET,KC
preCS,6,4,u,0,winter15,RET,KC
preCS,7,4,u,0,winter15,RET,KC
preCS,8,4,u,0,winter15,RET,KC
CS1,1,4,u,0,winter15,RET,KC
CS1,2,4,u,0,winter15,RET,KC
CS1,3,4,u,0,winter15,RET,KC
CS1,4,4,u,0,winter15,RET,KC
CS1,5,4,u,0,winter15,RET,KC
CS1,6,4,u,0,winter15,RET,KC
CS1,7,4,u,0,winter15,RET,KC
CS1,8,4,u,0,winter15,RET,KC
CS2,1,4,u,0,winter15,RET,KC
CS2,2,4,u,0,winter15,RET,KC
CS2,3,4,u,0,winter15,RET,KC
CS2,4,4,u,0,winter15,RET,KC
CS2,5,4,u,0,winter15,RET,KC
CS2,6,4,u,0,winter15,RET,KC
CS2,7,4,u,0,winter15,RET,KC
CS2,8,4,u,0,winter15,RET,KC
preCS,1,5,u,0,winter15,RET,KC
preCS,2,5,u,0,winter15,RET,KC
